id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_file
43615,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,Vero Moda Women White Tunic,43615.jpg
27350,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Women Hippy Purple T-shirt,27350.jpg
13959,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Stripes Grey Tops,13959.jpg
52555,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans,52555.jpg
59981,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate  Black & Purple Women Dress,59981.jpg
33562,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Wrangler Women Big Rodeo Pink T-shirt,33562.jpg
33750,Women,Apparel,Topwear,Tunics,Red,Summer,2012.0,Casual,Vero Moda Women Red Tunic,33750.jpg
57215,Women,Apparel,Bottomwear,Shorts,Beige,Fall,2012.0,Casual,Kraus Jeans Women Beige Shorts,57215.jpg
34575,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Tonga Women Cream-Coloured Top,34575.jpg
30949,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Ethnic,Fabindia Women Purple Cambric Top,30949.jpg
47027,Women,Apparel,Topwear,Kurtas,Purple,Fall,2012.0,Ethnic,Shree Women Blue Printed Kurta,47027.jpg
6300,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Epaulettes Sleeve Green T-shirt,6300.jpg
42555,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Mother Earth Women Purple Kurta,42555.jpg
32410,Women,Apparel,Bottomwear,Leggings,Blue,Summer,2012.0,Sports,ADIDAS Women Blue Leggings,32410.jpg
59921,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,59921.jpg
57087,Women,Apparel,Bottomwear,Skirts,Yellow,Summer,2012.0,Casual,Elle Women Yellow Skirt,57087.jpg
53427,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women White Printed Kurta,53427.jpg
31295,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Puma Women Jane White T-shirt,31295.jpg
10324,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Puma Women Heather USP Black Tshirts,10324.jpg
7484,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Sports,Nike Women's As Cruise Pink T-shirt,7484.jpg
23334,Women,Apparel,Topwear,Tunics,Maroon,Fall,2011.0,Ethnic,W Women Maroon Printed Tunic,23334.jpg
54054,Women,Apparel,Bottomwear,Leggings,Green,Summer,2012.0,Casual,Myntra Women Green Leggings,54054.jpg
40666,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Lee Women Rosa Navy Blue Top,40666.jpg
25037,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011.0,Casual,Nike Women Long Purple Leggings,25037.jpg
39468,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,Diva Women Pink Kurti,39468.jpg
28728,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,28728.jpg
8438,Women,Apparel,Topwear,Tops,Yellow,Fall,2011.0,Casual,Jealous 21 Women Jealous Mabon Yellow Top Yellow Tops,8438.jpg
31605,Women,Apparel,Bottomwear,Skirts,Black,Summer,2012.0,Sports,Nike Women Running Black Skirt with Capris,31605.jpg
22020,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Vishudh Women Printed Green Kurta,22020.jpg
11030,Women,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Jealous 21 Women Check Blue Shirt,11030.jpg
5115,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,Wrangler Women Blouson Tank Dark Grey Top,5115.jpg
14542,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Embroidary Pink Kurtas,14542.jpg
28942,Women,Apparel,Topwear,Kurtas,Yellow,Summer,2012.0,Ethnic,BIBA Women Yellow Kurta,28942.jpg
19639,Women,Apparel,Topwear,Sweatshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Solid Olive Sweatshirt,19639.jpg
3686,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Inkfruit Women's Born Free Black T-shirt,3686.jpg
44656,Women,Apparel,Topwear,Shirts,Blue,Winter,2012.0,Casual,Lee Women Blue Shirt,44656.jpg
14126,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,14126.jpg
57073,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans,57073.jpg
20121,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Lace Blue Top,20121.jpg
43641,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Vero Moda Women Black Top,43641.jpg
40659,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Span Women Multi Coloured Kurta,40659.jpg
32279,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Fabindia Women Printed Purple Kurta,32279.jpg
33199,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Sepia Women Printed Red Dress,33199.jpg
53840,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,Vishudh Women Purple Kurta,53840.jpg
58494,Women,Apparel,Dress,Dresses,Purple,Fall,2012.0,Casual,Tonga Women Purple Dress,58494.jpg
9145,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Rinsed Blue Roxy Fit Jeans,9145.jpg
53418,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Alma Women Green Printed Kurta,53418.jpg
5788,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Jealous 21 Women's Checkered Pink White Short,5788.jpg
47018,Women,Apparel,Topwear,Kurtas,Mustard,Summer,2012.0,Ethnic,Shree Women Mustard & Black Kurta,47018.jpg
28989,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Biba Outlet Women Blue & Green Printed Churidar Kurta with Dupatta,28989.jpg
11659,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Lee Women Printed White Tshirts,11659.jpg
58004,Women,Apparel,Topwear,Tops,Pink,Fall,2012.0,Casual,Latin Quarters Women Pink & Black Top,58004.jpg
44669,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Wills Lifestyle Women White Shirt,44669.jpg
14119,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Flying Machine Women Printed Grey Tshirts,14119.jpg
27935,Women,Apparel,Bottomwear,Jeans,Lavender,Summer,2012.0,Casual,Jealous 21 Women Lavender Magic Colour Jeans,27935.jpg
27109,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Aneri Women Chanchal Orange Kurta,27109.jpg
19606,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,United Colors of Benetton Women Solid Green Top,19606.jpg
58652,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,ALayna Women Black Kurta,58652.jpg
28717,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012.0,Ethnic,W Women Printed Purple Kurta,28717.jpg
16824,Women,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Little Miss Women Printed Purple T-shirt,16824.jpg
38585,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Women Black T-shirt,38585.jpg
44803,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Spykar Women Grey T-shirt,44803.jpg
57428,Women,Apparel,Topwear,Tshirts,Green,Summer,2015.0,Casual,Angry Birds Women Green T-shirt,57428.jpg
39457,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women Printed White Kurta,39457.jpg
25834,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women Printed White Kurta,25834.jpg
57074,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Elle Women Black Jeans,57074.jpg
20126,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Shadow Blue Top,20126.jpg
29299,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Wrangler Women Water Flower Blue T-shirt,29299.jpg
43646,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,ONLY Women Blue Dress,43646.jpg
22027,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Floral Print Orange Kurta,22027.jpg
16212,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Puma Women Move Graphic Black TShirt,16212.jpg
11037,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Solid Pink Tops,11037.jpg
14545,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Vishudh Women Circle Print Blue Kurtas,14545.jpg
5112,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Women Check Multi Color Shirt,5112.jpg
33969,Women,Apparel,Dress,Dresses,Black,Spring,2012.0,Party,Femella Women Black Dress,33969.jpg
52162,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Striped Tank Dress,52162.jpg
22215,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Funny Blue T-shirt,22215.jpg
2939,Women,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Casual,DUSG Women's Play Lady Organic Blue T-shirt,2939.jpg
19068,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2011.0,Ethnic,W Women Solid Navy Blue Kurta,19068.jpg
3211,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Women's Ornament Yellow T-shirt,3211.jpg
54053,Women,Apparel,Bottomwear,Leggings,White,Summer,2012.0,Casual,Myntra Women White Leggings,54053.jpg
40661,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Span Women Multi Coloured Kurta,40661.jpg
7483,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Sports,Nike Women's Spher Black T-shirt,7483.jpg
23333,Women,Apparel,Topwear,Kurtis,Maroon,Fall,2011.0,Ethnic,W Women Wine Printed Kurti,23333.jpg
47676,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Animal Print Dress,47676.jpg
59926,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,59926.jpg
57080,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Elle Women Blue Shirt,57080.jpg
37165,Women,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach Top,37165.jpg
53420,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue Printed Kurta,53420.jpg
6135,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,ADIDAS Women Beat Black T-shirt,6135.jpg
6909,Women,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Tantra Women's Page 03 Grey T-shirt,6909.jpg
31292,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Puma Women Script Black Top,31292.jpg
6307,Women,Apparel,Topwear,Tops,Green,Summer,2011.0,Casual,UCB Women Basic Racerback Green Top,6307.jpg
47020,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Shree Women Black Embroidered  Kurta,47020.jpg
18718,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Arrow Woman Victoria Purple Top,18718.jpg
42552,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Mother Earth Women Beige & Black Kurta,42552.jpg
25692,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012.0,Ethnic,Mumbai Slang Women Printed Orange Kurti,25692.jpg
10575,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,Puma Women Ess Pink Polo Tshirts,10575.jpg
45777,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Remanika Women Red Dress,45777.jpg
28710,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,W Women Printed Multi Coloured Kurta,28710.jpg
19057,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurta,19057.jpg
16823,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Little Miss Women Printed Blue T-shirt,16823.jpg
44804,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Spykar Women Black Top,44804.jpg
39450,Women,Apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Diva Women Orange Kurta,39450.jpg
25833,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Diva Women Printed Pink Kurta,25833.jpg
11008,Women,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,Inkfruit Women Behind Cream Tshirts,11008.jpg
41778,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Remanika Women Blue Top,41778.jpg
58655,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink Kurta,58655.jpg
22018,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,Vishudh Women Printed Rust Red Kurta,22018.jpg
27932,Women,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Shirt,27932.jpg
19601,Women,Apparel,Topwear,Tops,Peach,Fall,2011.0,Casual,United Colors of Benetton Women Printed Peach Top,19601.jpg
13935,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,United Colors of Benetton Women Pink Polo Tshirts,13935.jpg
52539,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans,52539.jpg
58003,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress,58003.jpg
20119,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Wrangler Women Lace Blue Top,20119.jpg
45748,Women,Apparel,Topwear,Kurtas,Lavender,Summer,2012.0,Casual,Folklore Women Purple Kurta,45748.jpg
9142,Women,Apparel,Bottomwear,Jeans,Black,Summer,2013.0,Casual,Lee Women Black Eva Fit Jeans,9142.jpg
59919,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Colour Kurta,59919.jpg
35269,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Lee Women Flower Mint Green Printed T-shirt,35269.jpg
58493,Women,Apparel,Dress,Dresses,Grey,Fall,2012.0,Casual,Tonga Women Grey Dress,58493.jpg
41771,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Remanika Women Striped Green Top,41771.jpg
5124,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Wrangler Women Short Placket Green Top,5124.jpg
28719,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,28719.jpg
6593,Women,Apparel,Topwear,Tops,White,Summer,2011.0,Casual,Spykar Women's Sleeveles White Top,6593.jpg
22223,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Little Miss Women Flower Yellow Tshirt,22223.jpg
39459,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,39459.jpg
11233,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,Flying Machine Women Low Rise Black Jeans,11233.jpg
57426,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2015.0,Casual,Angry Birds Women Yellow T-shirt,57426.jpg
33163,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Sepia Women Yellow Top,33163.jpg
52154,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Femella Women Cream Top,52154.jpg
2557,Women,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Domyos Women's Actizen Black T-shirt,2557.jpg
43670,Women,Apparel,Topwear,Tops,Multi,Summer,2012.0,Casual,ONLY Women Multi Coloured Top,43670.jpg
57042,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Black Dress,57042.jpg
11657,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Lee Women Printed Grey Tshirts,11657.jpg
5772,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Jealous 21 Women's Purple Graphic Top,5772.jpg
20110,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Diva Women Printed Brown Kurta,20110.jpg
14325,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Casual,ADIDAS Women Printed Pink T-shirt,14325.jpg
41315,Women,Apparel,Bottomwear,Leggings,Navy Blue,Summer,2012.0,Ethnic,Aurelia Women Navy Blue Leggings,41315.jpg
14117,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,14117.jpg
44667,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Wills Lifestyle Women Black Trousers,44667.jpg
19608,Women,Apparel,Topwear,Tops,Olive,Summer,2011.0,Casual,United Colors of Benetton Women Solid Olive Top,19608.jpg
27107,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Aneri Women Khajana Black Kurta,27107.jpg
28973,Women,Apparel,Apparel Set,Kurta Sets,Yellow,Summer,2012.0,Ethnic,Biba Women Yellow & White Printed Churidar Kurta with Dupatta,28973.jpg
24544,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Ethnic,Mother Earth Women Red Printed Top,24544.jpg
59910,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,59910.jpg
53416,Women,Apparel,Topwear,Kurtas,Navy Blue,Fall,2012.0,Ethnic,Alma Women Navy Blue Printed Kurta,53416.jpg
44693,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Wills Lifestyle Women White & Blue Top,44693.jpg
47016,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,Shree Women Beige Printed Kurta,47016.jpg
42564,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mother Earth Women Pink Top,42564.jpg
30144,Women,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Flying Machine Women Printed Black T-shirt,30144.jpg
28987,Women,Apparel,Apparel Set,Kurta Sets,White,Summer,2012.0,Ethnic,Biba Outlet Women White Printed Churidar Kurta with Dupatta,28987.jpg
41785,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Remanika Women Purple Top,41785.jpg
40657,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,40657.jpg
1570,Women,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Artengo Women Tennis Singlet,1570.jpg
35052,Women,Apparel,Topwear,Kurtis,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Kurtis,35052.jpg
23305,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,W Women Green Printed Kurta,23305.jpg
35260,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Lee Women Jennifer Blue Top,35260.jpg
33197,Women,Apparel,Topwear,Tunics,Cream,Summer,2012.0,Casual,Sepia Women Cream Tunic,33197.jpg
27904,Women,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Scullers For Her Grey Trousers,27904.jpg
19637,Women,Apparel,Topwear,Tops,Grey,Summer,2011.0,Casual,United Colors of Benetton Women Solid Grey Top,19637.jpg
48095,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women White Top,48095.jpg
39230,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Femella Women Green Top,39230.jpg
14128,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Washed Blue Jeans,14128.jpg
33538,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Wrangler Women Black Giselle Jeans,33538.jpg
11668,Women,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Lee Women Printed Black Tshirts,11668.jpg
37198,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,United Colors of Benetton Women Check Red Dress,37198.jpg
39466,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Diva Women Pink Kurta,39466.jpg
33960,Women,Apparel,Bottomwear,Leggings,Pink,Summer,2012.0,Casual,Femella Women Pink Leggings,33960.jpg
28726,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Beige Kurta,28726.jpg
19061,Women,Apparel,Topwear,Kurtis,Red,Fall,2011.0,Ethnic,Aurelia Women Printed Red Kurti,19061.jpg
8436,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Jealous Gaius Pink Top Pink Tops,8436.jpg
11802,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women Cambric White Kurtas,11802.jpg
58663,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,ALayna Women Red Kurta,58663.jpg
24923,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,United Colors of Benetton Women Pink Top,24923.jpg
33994,Women,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Femella Women Off-White Shirt,33994.jpg
19095,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurta,19095.jpg
40668,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Casual,Lee Women Grey Glorious Shirt,40668.jpg
29056,Women,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,ADIDAS Women Grey Track Pants,29056.jpg
47029,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2012.0,Ethnic,Shree Women Maroon Printed Kurta,47029.jpg
30947,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Ethnic,Fabindia Women Green Cambric  Top,30947.jpg
18711,Women,Apparel,Bottomwear,Skirts,Brown,Fall,2011.0,Casual,Arrow Woman Printed Brown Skirt,18711.jpg
15832,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Visudh Pink Printed Ethnic Kurta,15832.jpg
57089,Women,Apparel,Bottomwear,Skirts,Navy Blue,Summer,2012.0,Casual,Elle Women Blue Skirt,57089.jpg
53429,Women,Apparel,Topwear,Kurtas,Red,Fall,2012.0,Ethnic,Alma Women Red Printed Kurta,53429.jpg
23302,Women,Apparel,Bottomwear,Leggings,Brown,Fall,2011.0,Ethnic,W Women Brown Leggings,23302.jpg
35267,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Lee Women Pepper Black Top,35267.jpg
33190,Women,Apparel,Topwear,Tunics,Grey,Summer,2012.0,Casual,Sepia Women Printed Grey Tunic,33190.jpg
53849,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Vishudh Women Black Printed Kurta,53849.jpg
24127,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,ADIDAS Women Printed Yellow T-shirt,24127.jpg
21455,Women,Apparel,Topwear,Tshirts,Grey,Winter,2012.0,Casual,Roxy Women Grey T-shirt,21455.jpg
41782,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Remanika Women Black Tunic,41782.jpg
32270,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Vishudh Women Printed Grey Kurta,32270.jpg
40650,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Span Women Maroon & Black Kurta,40650.jpg
44694,Women,Apparel,Dress,Dresses,White,Summer,2012.0,Casual,Wills Lifestyle Women Multi Coloured Dress,44694.jpg
47011,Women,Apparel,Topwear,Kurtas,Rust,Fall,2012.0,Ethnic,Shree Women Rust Printed Kurta,47011.jpg
42563,Women,Apparel,Topwear,Kurtis,Brown,Summer,2012.0,Ethnic,Mother Earth Women Brown Kurti,42563.jpg
28980,Women,Apparel,Apparel Set,Kurta Sets,Yellow,Summer,2012.0,Ethnic,Biba Women Yellow & Green Printed Churidar Kurta with Dupatta,28980.jpg
30143,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Flying Machine Women Printed Blue T-shirt,30143.jpg
6104,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Women's Basic Round Neck Navy Blue T-shirt,6104.jpg
24543,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Ethnic,Mother Earth Women Beige Printed Top,24543.jpg
59917,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Diva Women Pink Kurta,59917.jpg
53411,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Alma Women Green Kurta,53411.jpg
20325,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,Mother Earth Women Printed Red Kurta,20325.jpg
36240,Women,Apparel,Topwear,Tops,Tan,Summer,2012.0,Ethnic,W Women Tan Kurti,36240.jpg
7210,Women,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Jealous 21 Women White T-shirt,7210.jpg
28974,Women,Apparel,Apparel Set,Kurta Sets,Blue,Summer,2012.0,Ethnic,Biba Women Blue & Green Printed Churidar Kurta with Dupatta,28974.jpg
27100,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Tamanna Blue Kurta,27100.jpg
